Order_ID,Customer_ID,Employee_ID,Order_Date,Order_Time,Payment_Method,Order_Type,Month,Day,Year,Weekend,Order_Detail_ID,Item_ID,Quantity,Item_Name,Category,Cost_Price,Selling_Price,Name,Gender,Age,City,Member,Employee_Name,Shift,Revenue,Cost,Profit
O00138,C051,E04,2025-02-26,15:18,UPI,Takeaway,February,Wednesday,2025,False,275,1006,2,Flat White,Coffee,99,150,Priya Singh,Male,24,Alwar,Yes,Sneha,Evening,300,198,102
O00139,C088,E05,2025-03-27,03:15,UPI,Dine In,March,Thursday,2025,False,276,1014,3,Paneer Sandwich,Food,99,192,Ishita Singh,Female,44,Jaipur,Yes,Karan,Morning,576,297,279
O00140,C008,E01,2025-06-16,02:57,UPI,Takeaway,June,Monday,2025,False,277,1006,2,Flat White,Coffee,99,150,Simran Joshi,Male,28,Udaipur,No,Amit,Morning,300,198,102
O00141,C091,E02,2025-06-20,11:55,UPI,Takeaway,June,Friday,2025,False,278,1009,1,Lemon Tea,Tea,41,108,Kabir Verma,Female,45,Udaipur,Yes,Pooja,Morning,108,41,67
O00142,C071,E03,2025-04-26,22:36,UPI,Takeaway,April,Saturday,2025,True,279,1003,1,Cappuccino,Coffee,65,136,Ishita Singh,Female,36,Alwar,Yes,Rahul,Morning,136,65,71
O00142,C071,E03,2025-04-26,22:36,UPI,Takeaway,April,Saturday,2025,True,280,1009,3,Lemon Tea,Tea,41,108,Ishita Singh,Female,36,Alwar,Yes,Rahul,Morning,324,123,201
O00142,C071,E03,2025-04-26,22:36,UPI,Takeaway,April,Saturday,2025,True,281,1011,3,Cheesecake,Dessert,107,150,Ishita Singh,Female,36,Alwar,Yes,Rahul,Morning,450,321,129
O00143,C022,E05,2025-01-29,09:41,Cash,Takeaway,January,Wednesday,2025,False,282,1002,1,Americano,Coffee,33,167,Vikas Verma,Male,33,Alwar,Yes,Karan,Morning,167,33,134
O00143,C022,E05,2025-01-29,09:41,Cash,Takeaway,January,Wednesday,2025,False,283,1014,1,Paneer Sandwich,Food,99,192,Vikas Verma,Male,33,Alwar,Yes,Karan,Morning,192,99,93
O00143,C022,E05,2025-01-29,09:41,Cash,Takeaway,January,Wednesday,2025,False,284,1015,1,Pasta,Food,58,155,Vikas Verma,Male,33,Alwar,Yes,Karan,Morning,155,58,97
O00144,C083,E05,2025-06-23,00:15,UPI,Dine In,June,Monday,2025,False,285,1014,1,Paneer Sandwich,Food,99,192,Simran Gupta,Male,48,Udaipur,No,Karan,Morning,192,99,93
O00144,C083,E05,2025-06-23,00:15,UPI,Dine In,June,Monday,2025,False,286,1010,2,Brownie,Dessert,59,163,Simran Gupta,Male,48,Udaipur,No,Karan,Morning,326,118,208
O00144,C083,E05,2025-06-23,00:15,UPI,Dine In,June,Monday,2025,False,287,1011,3,Cheesecake,Dessert,107,150,Simran Gupta,Male,48,Udaipur,No,Karan,Morning,450,321,129
O00145,C038,E03,2025-04-10,15:39,UPI,Takeaway,April,Thursday,2025,False,288,1015,3,Pasta,Food,58,155,Ananya Gupta,Male,28,Udaipur,Yes,Rahul,Morning,465,174,291
O00145,C038,E03,2025-04-10,15:39,UPI,Takeaway,April,Thursday,2025,False,289,1002,1,Americano,Coffee,33,167,Ananya Gupta,Male,28,Udaipur,Yes,Rahul,Morning,167,33,134
O00146,C057,E04,2025-01-30,02:39,UPI,Dine In,January,Thursday,2025,False,290,1005,3,Mocha,Coffee,43,169,Yash Meena,Male,45,Ajmer,Yes,Sneha,Evening,507,129,378
O00146,C057,E04,2025-01-30,02:39,UPI,Dine In,January,Thursday,2025,False,291,1006,2,Flat White,Coffee,99,150,Yash Meena,Male,45,Ajmer,Yes,Sneha,Evening,300,198,102
O00147,C045,E04,2025-05-14,23:46,UPI,Takeaway,May,Wednesday,2025,False,292,1004,2,Latte,Coffee,58,115,Vikas Verma,Female,33,Kota,No,Sneha,Evening,230,116,114
O00147,C045,E04,2025-05-14,23:46,UPI,Takeaway,May,Wednesday,2025,False,293,1006,1,Flat White,Coffee,99,150,Vikas Verma,Female,33,Kota,No,Sneha,Evening,150,99,51
O00147,C045,E04,2025-05-14,23:46,UPI,Takeaway,May,Wednesday,2025,False,294,1016,2,Burger,Food,105,180,Vikas Verma,Female,33,Kota,No,Sneha,Evening,360,210,150
O00148,C032,E02,2025-03-24,04:18,UPI,Takeaway,March,Monday,2025,False,295,1014,1,Paneer Sandwich,Food,99,192,Ananya Sharma,Male,45,Kota,No,Pooja,Morning,192,99,93
O00148,C032,E02,2025-03-24,04:18,UPI,Takeaway,March,Monday,2025,False,296,1004,2,Latte,Coffee,58,115,Ananya Sharma,Male,45,Kota,No,Pooja,Morning,230,116,114
O00149,C074,E03,2025-06-20,07:37,UPI,Dine In,June,Friday,2025,False,297,1015,2,Pasta,Food,58,155,Ishita Meena,Female,47,Udaipur,No,Rahul,Morning,310,116,194
O00149,C074,E03,2025-06-20,07:37,UPI,Dine In,June,Friday,2025,False,298,1008,2,Green Tea,Tea,34,77,Ishita Meena,Female,47,Udaipur,No,Rahul,Morning,154,68,86
O00150,C012,E04,2025-01-05,13:15,UPI,Dine In,January,Sunday,2025,True,299,1012,1,Muffin,Dessert,101,166,Kabir Verma,Female,26,Ajmer,No,Sneha,Evening,166,101,65
O00151,C037,E04,2025-01-10,12:48,UPI,Takeaway,January,Friday,2025,False,300,1001,1,Espresso,Coffee,111,165,Rohan Verma,Male,44,Udaipur,No,Sneha,Evening,165,111,54
O00151,C037,E04,2025-01-10,12:48,UPI,Takeaway,January,Friday,2025,False,301,1014,2,Paneer Sandwich,Food,99,192,Rohan Verma,Male,44,Udaipur,No,Sneha,Evening,384,198,186
O00152,C034,E03,2025-01-25,17:10,Cash,Takeaway,January,Saturday,2025,True,302,1013,1,Veg Sandwich,Food,113,242,Neha Sharma,Male,30,Ajmer,No,Rahul,Morning,242,113,129
O00153,C072,E02,2025-04-15,03:35,UPI,Takeaway,April,Tuesday,2025,False,303,1013,3,Veg Sandwich,Food,113,242,Ananya Gupta,Female,29,Alwar,No,Pooja,Morning,726,339,387
O00154,C098,E05,2025-03-24,07:37,UPI,Dine In,March,Monday,2025,False,304,1004,2,Latte,Coffee,58,115,Ananya Joshi,Male,20,Jaipur,Yes,Karan,Morning,230,116,114
O00155,C044,E05,2025-03-10,06:31,Card,Dine In,March,Monday,2025,False,305,1013,3,Veg Sandwich,Food,113,242,Yash Sharma,Female,55,Alwar,No,Karan,Morning,726,339,387
O00156,C006,E01,2025-01-08,15:52,UPI,Takeaway,January,Wednesday,2025,False,306,1015,3,Pasta,Food,58,155,Rohan Gupta,Female,47,Kota,Yes,Amit,Morning,465,174,291
O00156,C006,E01,2025-01-08,15:52,UPI,Takeaway,January,Wednesday,2025,False,307,1003,3,Cappuccino,Coffee,65,136,Rohan Gupta,Female,47,Kota,Yes,Amit,Morning,408,195,213
O00157,C042,E05,2025-01-26,18:42,UPI,Takeaway,January,Sunday,2025,True,308,1010,3,Brownie,Dessert,59,163,Aarav Meena,Male,29,Jaipur,Yes,Karan,Morning,489,177,312
O00157,C042,E05,2025-01-26,18:42,UPI,Takeaway,January,Sunday,2025,True,309,1016,3,Burger,Food,105,180,Aarav Meena,Male,29,Jaipur,Yes,Karan,Morning,540,315,225
O00157,C042,E05,2025-01-26,18:42,UPI,Takeaway,January,Sunday,2025,True,310,1006,3,Flat White,Coffee,99,150,Aarav Meena,Male,29,Jaipur,Yes,Karan,Morning,450,297,153
O00158,C091,E05,2025-03-31,12:10,UPI,Dine In,March,Monday,2025,False,311,1011,1,Cheesecake,Dessert,107,150,Kabir Verma,Female,45,Udaipur,Yes,Karan,Morning,150,107,43
O00158,C091,E05,2025-03-31,12:10,UPI,Dine In,March,Monday,2025,False,312,1016,2,Burger,Food,105,180,Kabir Verma,Female,45,Udaipur,Yes,Karan,Morning,360,210,150
O00159,C040,E01,2025-04-17,14:14,UPI,Takeaway,April,Thursday,2025,False,313,1008,3,Green Tea,Tea,34,77,Priya Verma,Female,31,Jaipur,Yes,Amit,Morning,231,102,129
O00159,C040,E01,2025-04-17,14:14,UPI,Takeaway,April,Thursday,2025,False,314,1012,2,Muffin,Dessert,101,166,Priya Verma,Female,31,Jaipur,Yes,Amit,Morning,332,202,130
O00159,C040,E01,2025-04-17,14:14,UPI,Takeaway,April,Thursday,2025,False,315,1001,1,Espresso,Coffee,111,165,Priya Verma,Female,31,Jaipur,Yes,Amit,Morning,165,111,54
O00160,C081,E05,2025-04-06,18:24,Cash,Takeaway,April,Sunday,2025,True,316,1008,1,Green Tea,Tea,34,77,Aarav Meena,Male,25,Udaipur,Yes,Karan,Morning,77,34,43
O00161,C090,E01,2025-04-15,13:35,UPI,Takeaway,April,Tuesday,2025,False,317,1014,2,Paneer Sandwich,Food,99,192,Aarav Singh,Female,42,Udaipur,Yes,Amit,Morning,384,198,186
O00161,C090,E01,2025-04-15,13:35,UPI,Takeaway,April,Tuesday,2025,False,318,1003,3,Cappuccino,Coffee,65,136,Aarav Singh,Female,42,Udaipur,Yes,Amit,Morning,408,195,213
O00162,C053,E05,2025-02-07,10:48,Cash,Takeaway,February,Friday,2025,False,319,1002,3,Americano,Coffee,33,167,Simran Gupta,Female,21,Jaipur,No,Karan,Morning,501,99,402
O00162,C053,E05,2025-02-07,10:48,Cash,Takeaway,February,Friday,2025,False,320,1012,1,Muffin,Dessert,101,166,Simran Gupta,Female,21,Jaipur,No,Karan,Morning,166,101,65
O00162,C053,E05,2025-02-07,10:48,Cash,Takeaway,February,Friday,2025,False,321,1003,3,Cappuccino,Coffee,65,136,Simran Gupta,Female,21,Jaipur,No,Karan,Morning,408,195,213
O00163,C085,E04,2025-03-01,12:09,UPI,Takeaway,March,Saturday,2025,True,322,1015,3,Pasta,Food,58,155,Vikas Gupta,Male,36,Ajmer,No,Sneha,Evening,465,174,291
O00164,C070,E03,2025-03-04,15:38,Cash,Takeaway,March,Tuesday,2025,False,323,1016,2,Burger,Food,105,180,Neha Meena,Female,25,Kota,No,Rahul,Morning,360,210,150
O00164,C070,E03,2025-03-04,15:38,Cash,Takeaway,March,Tuesday,2025,False,324,1004,3,Latte,Coffee,58,115,Neha Meena,Female,25,Kota,No,Rahul,Morning,345,174,171
O00164,C070,E03,2025-03-04,15:38,Cash,Takeaway,March,Tuesday,2025,False,325,1015,2,Pasta,Food,58,155,Neha Meena,Female,25,Kota,No,Rahul,Morning,310,116,194
O00165,C039,E03,2025-02-11,06:27,Cash,Takeaway,February,Tuesday,2025,False,326,1016,3,Burger,Food,105,180,Ishita Singh,Female,36,Udaipur,No,Rahul,Morning,540,315,225
O00165,C039,E03,2025-02-11,06:27,Cash,Takeaway,February,Tuesday,2025,False,327,1006,3,Flat White,Coffee,99,150,Ishita Singh,Female,36,Udaipur,No,Rahul,Morning,450,297,153
O00166,C037,E01,2025-02-20,02:45,UPI,Takeaway,February,Thursday,2025,False,328,1012,1,Muffin,Dessert,101,166,Rohan Verma,Male,44,Udaipur,No,Amit,Morning,166,101,65
O00166,C037,E01,2025-02-20,02:45,UPI,Takeaway,February,Thursday,2025,False,329,1013,2,Veg Sandwich,Food,113,242,Rohan Verma,Male,44,Udaipur,No,Amit,Morning,484,226,258
O00167,C037,E01,2025-01-08,23:47,UPI,Takeaway,January,Wednesday,2025,False,330,1009,1,Lemon Tea,Tea,41,108,Rohan Verma,Male,44,Udaipur,No,Amit,Morning,108,41,67
O00167,C037,E01,2025-01-08,23:47,UPI,Takeaway,January,Wednesday,2025,False,331,1012,1,Muffin,Dessert,101,166,Rohan Verma,Male,44,Udaipur,No,Amit,Morning,166,101,65
O00167,C037,E01,2025-01-08,23:47,UPI,Takeaway,January,Wednesday,2025,False,332,1008,3,Green Tea,Tea,34,77,Rohan Verma,Male,44,Udaipur,No,Amit,Morning,231,102,129
O00168,C072,E03,2025-02-19,16:35,UPI,Dine In,February,Wednesday,2025,False,333,1002,3,Americano,Coffee,33,167,Ananya Gupta,Female,29,Alwar,No,Rahul,Morning,501,99,402
O00169,C068,E02,2025-06-15,02:48,UPI,Dine In,June,Sunday,2025,True,334,1014,2,Paneer Sandwich,Food,99,192,Ishita Meena,Male,34,Jaipur,No,Pooja,Morning,384,198,186
O00170,C061,E01,2025-05-11,22:11,Cash,Dine In,May,Sunday,2025,True,335,1006,2,Flat White,Coffee,99,150,Ananya Singh,Male,24,Udaipur,Yes,Amit,Morning,300,198,102
O00171,C061,E04,2025-04-30,04:31,Cash,Takeaway,April,Wednesday,2025,False,336,1010,1,Brownie,Dessert,59,163,Ananya Singh,Male,24,Udaipur,Yes,Sneha,Evening,163,59,104
O00171,C061,E04,2025-04-30,04:31,Cash,Takeaway,April,Wednesday,2025,False,337,1011,1,Cheesecake,Dessert,107,150,Ananya Singh,Male,24,Udaipur,Yes,Sneha,Evening,150,107,43
O00172,C074,E02,2025-04-30,01:56,UPI,Dine In,April,Wednesday,2025,False,338,1014,1,Paneer Sandwich,Food,99,192,Ishita Meena,Female,47,Udaipur,No,Pooja,Morning,192,99,93
O00173,C005,E04,2025-06-20,08:22,Cash,Dine In,June,Friday,2025,False,339,1010,1,Brownie,Dessert,59,163,Rohan Sharma,Male,36,Jaipur,Yes,Sneha,Evening,163,59,104
O00173,C005,E04,2025-06-20,08:22,Cash,Dine In,June,Friday,2025,False,340,1015,2,Pasta,Food,58,155,Rohan Sharma,Male,36,Jaipur,Yes,Sneha,Evening,310,116,194
O00173,C005,E04,2025-06-20,08:22,Cash,Dine In,June,Friday,2025,False,341,1001,3,Espresso,Coffee,111,165,Rohan Sharma,Male,36,Jaipur,Yes,Sneha,Evening,495,333,162
O00174,C014,E03,2025-04-21,01:35,UPI,Takeaway,April,Monday,2025,False,342,1015,2,Pasta,Food,58,155,Simran Gupta,Male,21,Jaipur,Yes,Rahul,Morning,310,116,194
O00175,C015,E03,2025-02-05,10:24,UPI,Takeaway,February,Wednesday,2025,False,343,1009,1,Lemon Tea,Tea,41,108,Priya Joshi,Female,22,Udaipur,No,Rahul,Morning,108,41,67
O00175,C015,E03,2025-02-05,10:24,UPI,Takeaway,February,Wednesday,2025,False,344,1012,3,Muffin,Dessert,101,166,Priya Joshi,Female,22,Udaipur,No,Rahul,Morning,498,303,195
O00175,C015,E03,2025-02-05,10:24,UPI,Takeaway,February,Wednesday,2025,False,345,1003,2,Cappuccino,Coffee,65,136,Priya Joshi,Female,22,Udaipur,No,Rahul,Morning,272,130,142
O00176,C038,E05,2025-05-25,06:54,Cash,Dine In,May,Sunday,2025,True,346,1013,2,Veg Sandwich,Food,113,242,Ananya Gupta,Male,28,Udaipur,Yes,Karan,Morning,484,226,258
O00177,C042,E01,2025-04-05,03:17,UPI,Dine In,April,Saturday,2025,True,347,1005,2,Mocha,Coffee,43,169,Aarav Meena,Male,29,Jaipur,Yes,Amit,Morning,338,86,252
O00178,C032,E01,2025-03-01,05:50,UPI,Dine In,March,Saturday,2025,True,348,1009,2,Lemon Tea,Tea,41,108,Ananya Sharma,Male,45,Kota,No,Amit,Morning,216,82,134
O00178,C032,E01,2025-03-01,05:50,UPI,Dine In,March,Saturday,2025,True,349,1006,3,Flat White,Coffee,99,150,Ananya Sharma,Male,45,Kota,No,Amit,Morning,450,297,153
O00179,C074,E01,2025-05-12,22:19,UPI,Takeaway,May,Monday,2025,False,350,1008,1,Green Tea,Tea,34,77,Ishita Meena,Female,47,Udaipur,No,Amit,Morning,77,34,43
O00179,C074,E01,2025-05-12,22:19,UPI,Takeaway,May,Monday,2025,False,351,1001,2,Espresso,Coffee,111,165,Ishita Meena,Female,47,Udaipur,No,Amit,Morning,330,222,108
O00179,C074,E01,2025-05-12,22:19,UPI,Takeaway,May,Monday,2025,False,352,1011,2,Cheesecake,Dessert,107,150,Ishita Meena,Female,47,Udaipur,No,Amit,Morning,300,214,86
O00180,C052,E05,2025-01-30,09:48,Card,Takeaway,January,Thursday,2025,False,353,1004,2,Latte,Coffee,58,115,Vikas Singh,Male,39,Ajmer,No,Karan,Morning,230,116,114
O00180,C052,E05,2025-01-30,09:48,Card,Takeaway,January,Thursday,2025,False,354,1011,3,Cheesecake,Dessert,107,150,Vikas Singh,Male,39,Ajmer,No,Karan,Morning,450,321,129
O00180,C052,E05,2025-01-30,09:48,Card,Takeaway,January,Thursday,2025,False,355,1005,1,Mocha,Coffee,43,169,Vikas Singh,Male,39,Ajmer,No,Karan,Morning,169,43,126
O00181,C018,E04,2025-02-10,05:23,UPI,Takeaway,February,Monday,2025,False,356,1016,3,Burger,Food,105,180,Priya Gupta,Male,34,Alwar,Yes,Sneha,Evening,540,315,225
O00181,C018,E04,2025-02-10,05:23,UPI,Takeaway,February,Monday,2025,False,357,1013,3,Veg Sandwich,Food,113,242,Priya Gupta,Male,34,Alwar,Yes,Sneha,Evening,726,339,387
O00182,C028,E02,2025-05-31,15:07,Cash,Dine In,May,Saturday,2025,True,358,1015,2,Pasta,Food,58,155,Yash Meena,Male,55,Ajmer,Yes,Pooja,Morning,310,116,194
O00182,C028,E02,2025-05-31,15:07,Cash,Dine In,May,Saturday,2025,True,359,1009,1,Lemon Tea,Tea,41,108,Yash Meena,Male,55,Ajmer,Yes,Pooja,Morning,108,41,67
O00182,C028,E02,2025-05-31,15:07,Cash,Dine In,May,Saturday,2025,True,360,1012,3,Muffin,Dessert,101,166,Yash Meena,Male,55,Ajmer,Yes,Pooja,Morning,498,303,195
O00183,C008,E05,2025-01-21,18:14,Card,Dine In,January,Tuesday,2025,False,361,1005,3,Mocha,Coffee,43,169,Simran Joshi,Male,28,Udaipur,No,Karan,Morning,507,129,378
O00183,C008,E05,2025-01-21,18:14,Card,Dine In,January,Tuesday,2025,False,362,1003,2,Cappuccino,Coffee,65,136,Simran Joshi,Male,28,Udaipur,No,Karan,Morning,272,130,142
O00183,C008,E05,2025-01-21,18:14,Card,Dine In,January,Tuesday,2025,False,363,1006,1,Flat White,Coffee,99,150,Simran Joshi,Male,28,Udaipur,No,Karan,Morning,150,99,51
O00184,C027,E05,2025-05-05,04:15,UPI,Takeaway,May,Monday,2025,False,364,1015,1,Pasta,Food,58,155,Rohan Verma,Male,22,Kota,Yes,Karan,Morning,155,58,97
O00185,C054,E04,2025-04-04,18:24,UPI,Takeaway,April,Friday,2025,False,365,1010,2,Brownie,Dessert,59,163,Vikas Sharma,Male,39,Ajmer,No,Sneha,Evening,326,118,208
O00185,C054,E04,2025-04-04,18:24,UPI,Takeaway,April,Friday,2025,False,366,1012,2,Muffin,Dessert,101,166,Vikas Sharma,Male,39,Ajmer,No,Sneha,Evening,332,202,130
O00185,C054,E04,2025-04-04,18:24,UPI,Takeaway,April,Friday,2025,False,367,1001,1,Espresso,Coffee,111,165,Vikas Sharma,Male,39,Ajmer,No,Sneha,Evening,165,111,54
O00186,C028,E05,2025-05-17,02:28,UPI,Takeaway,May,Saturday,2025,True,368,1003,1,Cappuccino,Coffee,65,136,Yash Meena,Male,55,Ajmer,Yes,Karan,Morning,136,65,71
O00186,C028,E05,2025-05-17,02:28,UPI,Takeaway,May,Saturday,2025,True,369,1009,1,Lemon Tea,Tea,41,108,Yash Meena,Male,55,Ajmer,Yes,Karan,Morning,108,41,67
O00187,C061,E01,2025-06-29,20:29,UPI,Dine In,June,Sunday,2025,True,370,1014,2,Paneer Sandwich,Food,99,192,Ananya Singh,Male,24,Udaipur,Yes,Amit,Morning,384,198,186
O00188,C049,E04,2025-06-12,14:17,Card,Takeaway,June,Thursday,2025,False,371,1003,3,Cappuccino,Coffee,65,136,Neha Singh,Male,46,Alwar,No,Sneha,Evening,408,195,213
O00188,C049,E04,2025-06-12,14:17,Card,Takeaway,June,Thursday,2025,False,372,1011,3,Cheesecake,Dessert,107,150,Neha Singh,Male,46,Alwar,No,Sneha,Evening,450,321,129
O00189,C084,E03,2025-01-25,13:02,UPI,Takeaway,January,Saturday,2025,True,373,1005,1,Mocha,Coffee,43,169,Ananya Joshi,Female,51,Udaipur,Yes,Rahul,Morning,169,43,126
O00189,C084,E03,2025-01-25,13:02,UPI,Takeaway,January,Saturday,2025,True,374,1012,1,Muffin,Dessert,101,166,Ananya Joshi,Female,51,Udaipur,Yes,Rahul,Morning,166,101,65
O00189,C084,E03,2025-01-25,13:02,UPI,Takeaway,January,Saturday,2025,True,375,1004,2,Latte,Coffee,58,115,Ananya Joshi,Female,51,Udaipur,Yes,Rahul,Morning,230,116,114
O00190,C087,E05,2025-03-26,14:53,UPI,Takeaway,March,Wednesday,2025,False,376,1008,2,Green Tea,Tea,34,77,Ishita Joshi,Male,31,Jaipur,No,Karan,Morning,154,68,86
O00191,C020,E03,2025-03-05,08:23,UPI,Dine In,March,Wednesday,2025,False,377,1014,3,Paneer Sandwich,Food,99,192,Priya Singh,Male,52,Alwar,Yes,Rahul,Morning,576,297,279
O00192,C003,E02,2025-05-20,18:56,UPI,Dine In,May,Tuesday,2025,False,378,1002,3,Americano,Coffee,33,167,Neha Singh,Female,20,Udaipur,Yes,Pooja,Morning,501,99,402
O00192,C003,E02,2025-05-20,18:56,UPI,Dine In,May,Tuesday,2025,False,379,1008,3,Green Tea,Tea,34,77,Neha Singh,Female,20,Udaipur,Yes,Pooja,Morning,231,102,129
O00192,C003,E02,2025-05-20,18:56,UPI,Dine In,May,Tuesday,2025,False,380,1010,1,Brownie,Dessert,59,163,Neha Singh,Female,20,Udaipur,Yes,Pooja,Morning,163,59,104
O00193,C095,E01,2025-02-14,21:15,UPI,Dine In,February,Friday,2025,False,381,1007,1,Masala Tea,Tea,105,199,Aarav Singh,Female,38,Ajmer,No,Amit,Morning,199,105,94
O00193,C095,E01,2025-02-14,21:15,UPI,Dine In,February,Friday,2025,False,382,1013,1,Veg Sandwich,Food,113,242,Aarav Singh,Female,38,Ajmer,No,Amit,Morning,242,113,129
O00193,C095,E01,2025-02-14,21:15,UPI,Dine In,February,Friday,2025,False,383,1014,3,Paneer Sandwich,Food,99,192,Aarav Singh,Female,38,Ajmer,No,Amit,Morning,576,297,279
O00194,C030,E05,2025-02-22,23:48,UPI,Takeaway,February,Saturday,2025,True,384,1010,1,Brownie,Dessert,59,163,Neha Sharma,Male,35,Udaipur,Yes,Karan,Morning,163,59,104
O00195,C085,E05,2025-06-29,18:34,UPI,Takeaway,June,Sunday,2025,True,385,1002,3,Americano,Coffee,33,167,Vikas Gupta,Male,36,Ajmer,No,Karan,Morning,501,99,402
O00195,C085,E05,2025-06-29,18:34,UPI,Takeaway,June,Sunday,2025,True,386,1009,3,Lemon Tea,Tea,41,108,Vikas Gupta,Male,36,Ajmer,No,Karan,Morning,324,123,201
O00196,C023,E04,2025-06-16,06:44,UPI,Dine In,June,Monday,2025,False,387,1013,3,Veg Sandwich,Food,113,242,Rohan Joshi,Female,22,Alwar,Yes,Sneha,Evening,726,339,387
O00196,C023,E04,2025-06-16,06:44,UPI,Dine In,June,Monday,2025,False,388,1016,2,Burger,Food,105,180,Rohan Joshi,Female,22,Alwar,Yes,Sneha,Evening,360,210,150
O00197,C054,E04,2025-05-08,02:13,UPI,Takeaway,May,Thursday,2025,False,389,1016,1,Burger,Food,105,180,Vikas Sharma,Male,39,Ajmer,No,Sneha,Evening,180,105,75
O00198,C029,E03,2025-06-04,22:49,Card,Dine In,June,Wednesday,2025,False,390,1002,2,Americano,Coffee,33,167,Rohan Joshi,Male,32,Jaipur,Yes,Rahul,Morning,334,66,268
O00198,C029,E03,2025-06-04,22:49,Card,Dine In,June,Wednesday,2025,False,391,1009,2,Lemon Tea,Tea,41,108,Rohan Joshi,Male,32,Jaipur,Yes,Rahul,Morning,216,82,134
O00199,C068,E02,2025-04-12,18:49,UPI,Takeaway,April,Saturday,2025,True,392,1011,3,Cheesecake,Dessert,107,150,Ishita Meena,Male,34,Jaipur,No,Pooja,Morning,450,321,129
O00200,C058,E03,2025-01-15,17:27,UPI,Dine In,January,Wednesday,2025,False,393,1009,2,Lemon Tea,Tea,41,108,Vikas Singh,Male,40,Ajmer,Yes,Rahul,Morning,216,82,134
O00201,C078,E05,2025-05-03,23:19,UPI,Dine In,May,Saturday,2025,True,394,1007,2,Masala Tea,Tea,105,199,Kabir Meena,Male,47,Udaipur,Yes,Karan,Morning,398,210,188
O00202,C043,E03,2025-02-08,08:39,Card,Dine In,February,Saturday,2025,True,395,1007,3,Masala Tea,Tea,105,199,Ananya Gupta,Male,54,Ajmer,Yes,Rahul,Morning,597,315,282
O00203,C096,E04,2025-01-22,16:33,Card,Dine In,January,Wednesday,2025,False,396,1008,2,Green Tea,Tea,34,77,Neha Singh,Female,35,Udaipur,No,Sneha,Evening,154,68,86
O00203,C096,E04,2025-01-22,16:33,Card,Dine In,January,Wednesday,2025,False,397,1009,2,Lemon Tea,Tea,41,108,Neha Singh,Female,35,Udaipur,No,Sneha,Evening,216,82,134
O00204,C060,E05,2025-03-11,15:08,UPI,Takeaway,March,Tuesday,2025,False,398,1012,2,Muffin,Dessert,101,166,Priya Gupta,Male,29,Kota,No,Karan,Morning,332,202,130
O00204,C060,E05,2025-03-11,15:08,UPI,Takeaway,March,Tuesday,2025,False,399,1009,2,Lemon Tea,Tea,41,108,Priya Gupta,Male,29,Kota,No,Karan,Morning,216,82,134
O00205,C093,E04,2025-01-19,06:49,Cash,Takeaway,January,Sunday,2025,True,400,1012,2,Muffin,Dessert,101,166,Yash Meena,Male,43,Alwar,Yes,Sneha,Evening,332,202,130
O00206,C006,E05,2025-03-17,16:29,Card,Dine In,March,Monday,2025,False,401,1009,3,Lemon Tea,Tea,41,108,Rohan Gupta,Female,47,Kota,Yes,Karan,Morning,324,123,201
O00207,C075,E05,2025-06-20,12:01,Cash,Takeaway,June,Friday,2025,False,402,1007,2,Masala Tea,Tea,105,199,Ananya Meena,Female,28,Jaipur,No,Karan,Morning,398,210,188
O00208,C049,E05,2025-02-12,04:58,Cash,Takeaway,February,Wednesday,2025,False,403,1011,2,Cheesecake,Dessert,107,150,Neha Singh,Male,46,Alwar,No,Karan,Morning,300,214,86
O00208,C049,E05,2025-02-12,04:58,Cash,Takeaway,February,Wednesday,2025,False,404,1005,3,Mocha,Coffee,43,169,Neha Singh,Male,46,Alwar,No,Karan,Morning,507,129,378
O00208,C049,E05,2025-02-12,04:58,Cash,Takeaway,February,Wednesday,2025,False,405,1013,3,Veg Sandwich,Food,113,242,Neha Singh,Male,46,Alwar,No,Karan,Morning,726,339,387
O00209,C063,E04,2025-05-15,23:20,UPI,Takeaway,May,Thursday,2025,False,406,1005,3,Mocha,Coffee,43,169,Ananya Verma,Male,30,Udaipur,No,Sneha,Evening,507,129,378
O00210,C063,E02,2025-04-10,19:53,Card,Dine In,April,Thursday,2025,False,407,1002,1,Americano,Coffee,33,167,Ananya Verma,Male,30,Udaipur,No,Pooja,Morning,167,33,134
O00210,C063,E02,2025-04-10,19:53,Card,Dine In,April,Thursday,2025,False,408,1014,3,Paneer Sandwich,Food,99,192,Ananya Verma,Male,30,Udaipur,No,Pooja,Morning,576,297,279
O00210,C063,E02,2025-04-10,19:53,Card,Dine In,April,Thursday,2025,False,409,1015,1,Pasta,Food,58,155,Ananya Verma,Male,30,Udaipur,No,Pooja,Morning,155,58,97
O00211,C001,E04,2025-05-20,11:26,UPI,Dine In,May,Tuesday,2025,False,410,1005,1,Mocha,Coffee,43,169,Aarav Verma,Female,39,Kota,Yes,Sneha,Evening,169,43,126
O00212,C065,E04,2025-02-10,03:36,UPI,Takeaway,February,Monday,2025,False,411,1016,3,Burger,Food,105,180,Simran Singh,Male,25,Kota,Yes,Sneha,Evening,540,315,225
O00212,C065,E04,2025-02-10,03:36,UPI,Takeaway,February,Monday,2025,False,412,1001,3,Espresso,Coffee,111,165,Simran Singh,Male,25,Kota,Yes,Sneha,Evening,495,333,162
